ID,Status,Direction,Type,EntryTime,ExitTime,OrderPrice,StopLoss,TakeProfit,PnL
3331,LOSS,BUY,market,2019-04-03T12:00:00.000Z,2019-04-03T16:01:00.000Z,1292.37,1290.40179,1296.30643,-0.00004832402278375617
3332,LOSS,SELL,market,2019-04-03T17:00:00.000Z,2019-04-03T19:30:00.000Z,1289.28,1291.91464,1284.01071,-0.000047599162441999836
3333,LOSS,SELL,market,2019-04-03T18:00:00.000Z,2019-04-04T07:41:00.000Z,1290.34,1293.03143,1284.95714,-0.00004688517500536984
3334,LOSS,SELL,market,2019-04-03T19:00:00.000Z,2019-04-04T07:19:00.000Z,1290.22,1292.87286,1284.91429,-0.00004618189738028929
3335,LOSS,SELL,market,2019-04-03T20:00:00.000Z,2019-04-04T09:35:00.000Z,1290.82,1293.55643,1285.34714,-0.00004548916891958495
3336,LOSS,SELL,market,2019-04-03T21:00:00.000Z,2019-04-04T09:35:00.000Z,1290.71,1293.4925,1285.145,-0.000044806831385791175
3337,LOSS,SELL,market,2019-04-03T22:00:00.000Z,2019-04-04T07:39:00.000Z,1290.25,1293.02393,1284.70214,-0.00004413472891500431
3338,LOSS,SELL,precision,2019-04-03T23:00:00.000Z,2019-04-04T03:13:00.000Z,1289.84,1292.49629,1287.33,-0.00004347270798127925
3339,LOSS,SELL,market,2019-04-04T01:00:00.000Z,2019-04-04T03:13:00.000Z,1289.76,1292.46429,1284.35143,-0.00004282061736156006
3340,LOSS,BUY,market,2019-04-04T06:00:00.000Z,2019-04-04T15:06:00.000Z,1290.6,1288.095,1295.61,-0.00004217830810113665
3341,LOSS,BUY,market,2019-04-04T07:00:00.000Z,2019-04-04T14:24:00.000Z,1292.36,1290.0125,1297.055,-0.00004154563347961961
3342,LOSS,BUY,market,2019-04-04T08:00:00.000Z,2019-04-04T12:03:00.000Z,1292.58,1290.48964,1296.76071,-0.00004092244897742531
3343,LOSS,BUY,market,2019-04-04T09:00:00.000Z,2019-04-04T11:46:00.000Z,1292.88,1290.97929,1296.68143,-0.000040308612242763934
3344,LOSS,BUY,market,2019-04-04T10:00:00.000Z,2019-04-04T11:46:00.000Z,1292.98,1291.11786,1296.70429,-0.00003970398305912248
3345,LOSS,BUY,market,2019-04-04T11:00:00.000Z,2019-04-04T11:46:00.000Z,1292.71,1290.98179,1296.16643,-0.00003910842331323564
3346,LOSS,BUY,market,2019-04-04T14:00:00.000Z,2019-04-04T14:25:00.000Z,1291.15,1289.30714,1294.83571,-0.00003852179696353711
3347,WIN,SELL,market,2019-04-04T15:00:00.000Z,2019-04-04T15:31:00.000Z,1289.03,1291.04214,1285.00571,0.00005215575655276455
3348,LOSS,SELL,market,2019-04-04T18:00:00.000Z,2019-04-04T20:24:00.000Z,1287.37,1290.73857,1280.63286,-0.00003872630635737552
3349,LOSS,SELL,market,2019-04-04T19:00:00.000Z,2019-04-04T20:41:00.000Z,1287.76,1291.20464,1280.87071,-0.00003814541176201489
3350,LOSS,SELL,market,2019-04-04T20:00:00.000Z,2019-04-04T21:09:00.000Z,1288.86,1292.44929,1281.68143,-0.000037573230585584664
3351,LOSS,SELL,precision,2019-04-04T22:00:00.000Z,2019-04-04T22:28:00.000Z,1291.93,1294.2565,1284.81,-0.00003700963212680089
3352,WIN,SELL,market,2019-04-04T23:00:00.000Z,2019-04-05T15:41:00.000Z,1293.07,1297.02786,1285.15429,0.00006917257400821574
3353,LOSS,BUY,precision,2019-04-05T03:02:00.000Z,2019-04-05T03:08:00.000Z,1291.845,1290.84414,1295.17,-0.00003749207625502212
3354,LOSS,BUY,market,2019-04-05T02:00:00.000Z,2019-04-05T06:37:00.000Z,1292.86,1288.84321,1300.89357,-0.000036929695111196784
3355,LOSS,BUY,precision,2019-04-05T03:02:00.000Z,2019-04-05T03:08:00.000Z,1291.845,1290.84871,1295.17,-0.000036375749684528835
3356,LOSS,BUY,market,2019-04-05T04:00:00.000Z,2019-04-05T06:54:00.000Z,1291.52,1287.60071,1299.35857,-0.0000358301134392609
3357,LOSS,SELL,market,2019-04-05T07:00:00.000Z,2019-04-05T15:29:00.000Z,1287.88,1291.29357,1281.05286,-0.000035292661737672
3358,LOSS,SELL,market,2019-04-05T08:00:00.000Z,2019-04-05T16:14:00.000Z,1289.43,1292.61107,1283.06786,-0.00003476327181160691
3359,LOSS,SELL,market,2019-04-05T09:00:00.000Z,2019-04-05T15:29:00.000Z,1288.76,1291.40536,1283.46929,-0.00003424182273443281
3360,LOSS,SELL,market,2019-04-05T10:00:00.000Z,2019-04-05T15:29:00.000Z,1288.56,1291.125,1283.43,-0.00003372819539341632
3361,WIN,SELL,market,2019-04-05T11:00:00.000Z,2019-04-05T15:42:00.000Z,1290.17,1292.74036,1285.02929,0.000060603914749986725
3362,LOSS,SELL,market,2019-04-05T12:00:00.000Z,2019-04-05T15:29:00.000Z,1288.75,1291.24536,1283.75929,-0.000034131331183764876
3363,LOSS,SELL,market,2019-04-05T13:00:00.000Z,2019-04-05T15:29:00.000Z,1289.81,1292.28393,1284.86214,-0.0000336193612160084
3364,LOSS,SELL,precision,2019-04-05T14:00:00.000Z,2019-04-05T15:29:00.000Z,1288.56,1291.28807,1284.81,-0.00003311507079776827
3365,LOSS,SELL,market,2019-04-05T15:00:00.000Z,2019-04-05T15:29:00.000Z,1287.63,1290.2175,1282.455,-0.000032618344735801746
3366,LOSS,SELL,market,2019-04-05T17:00:00.000Z,2019-04-05T17:39:00.000Z,1288.77,1292.37857,1281.55286,-0.00003212906956476472
3367,WIN,BUY,market,2019-04-05T18:00:00.000Z,2019-04-08T15:37:00.000Z,1292.09,1288.09893,1300.07214,0.00005769771943998222
3368,WIN,BUY,market,2019-04-05T19:00:00.000Z,2019-04-08T15:37:00.000Z,1291.94,1287.90607,1300.00786,0.00006130409510946511
3369,WIN,BUY,market,2019-04-05T20:00:00.000Z,2019-04-08T15:20:00.000Z,1291.59,1287.54536,1299.67929,0.00006146787719635102
3370,WIN,BUY,market,2019-04-05T21:00:00.000Z,2019-04-08T15:20:00.000Z,1291.72,1287.80286,1299.55429,0.00006070054699363724
3371,WIN,BUY,market,2019-04-05T22:00:00.000Z,2019-04-08T15:20:00.000Z,1291.73,1287.91893,1299.35214,0.00006703965492296507
3372,WIN,BUY,market,2019-04-05T23:00:00.000Z,2019-04-08T15:17:00.000Z,1291.79,1288.04643,1299.27714,0.00006547416563724715
3373,WIN,BUY,market,2019-04-08T01:00:00.000Z,2019-04-08T15:12:00.000Z,1291.46,1287.77964,1298.82071,0.00006090296559577781
3374,WIN,BUY,market,2019-04-08T02:00:00.000Z,2019-04-08T15:38:00.000Z,1293.04,1289.37571,1300.36857,0.00006984680552916465
3375,WIN,BUY,market,2019-04-08T03:00:00.000Z,2019-04-08T15:15:00.000Z,1291.7,1288.03464,1299.03071,0.00007176602143334708
3376,WIN,BUY,market,2019-04-08T04:00:00.000Z,2019-04-08T15:44:00.000Z,1293.84,1290.15643,1301.20714,0.00006512650837981866
3377,WIN,BUY,market,2019-04-08T06:00:00.000Z,2019-04-08T15:57:00.000Z,1295.95,1292.26536,1303.31929,0.00007496346585768623
3378,WIN,BUY,market,2019-04-08T07:00:00.000Z,2019-04-08T15:45:00.000Z,1296.02,1293.12179,1301.81643,0.0000750572129614941
3379,WIN,BUY,market,2019-04-08T08:00:00.000Z,2019-04-08T15:45:00.000Z,1296.25,1293.6775,1301.395,0.0000793902782979393
3380,WIN,BUY,market,2019-04-08T13:00:00.000Z,2019-04-08T15:44:00.000Z,1296.98,1294.81571,1301.30857,0.00007602767461721235
3381,WIN,BUY,market,2019-04-08T14:00:00.000Z,2019-04-08T15:45:00.000Z,1297.33,1295.10786,1301.77429,0.00007982118795206032
3382,LOSS,BUY,precision,2019-04-08T18:00:00.000Z,2019-04-08T18:16:00.000Z,1299.535,1297.996,1307.83,-0.00004704592622015548
3383,WIN,BUY,market,2019-04-08T19:00:00.000Z,2019-04-09T15:19:00.000Z,1297.56,1294.90714,1302.86571,0.00008338898696923513
3384,WIN,BUY,market,2019-04-09T12:00:00.000Z,2019-04-09T15:24:00.000Z,1301.31,1299.14143,1305.64714,0.00008423966481743602
3385,WIN,BUY,market,2019-04-09T14:00:00.000Z,2019-04-10T16:38:00.000Z,1301.43,1299.06107,1306.16786,0.00008898158067836089
3386,LOSS,BUY,market,2019-04-09T20:00:00.000Z,2019-04-10T05:35:00.000Z,1304.18,1300.99786,1310.54429,-0.000050189390813828636
3387,LOSS,BUY,market,2019-04-09T21:00:00.000Z,2019-04-10T15:34:00.000Z,1304.04,1300.83964,1310.44071,-0.0000494365499516212
3388,LOSS,BUY,market,2019-04-09T22:00:00.000Z,2019-04-10T05:35:00.000Z,1304.25,1301.02607,1310.69786,-0.00004869500170234689
3389,LOSS,BUY,market,2019-04-09T23:00:00.000Z,2019-04-10T05:35:00.000Z,1304.23,1300.97607,1310.73786,-0.00004796457667681168
3390,LOSS,BUY,market,2019-04-10T01:00:00.000Z,2019-04-10T15:34:00.000Z,1303.98,1300.83964,1310.26071,-0.00004724510802665951
3391,LOSS,BUY,market,2019-04-10T03:00:00.000Z,2019-04-10T05:11:00.000Z,1304.61,1301.84036,1310.14929,-0.000046536431406259616
3392,LOSS,BUY,market,2019-04-10T17:00:00.000Z,2019-04-11T14:14:00.000Z,1305.65,1302.60929,1311.73143,-0.000045838384935165724
3393,LOSS,BUY,market,2019-04-10T18:00:00.000Z,2019-04-11T11:24:00.000Z,1306.89,1303.77107,1313.12786,-0.00004515080916113824
3394,LOSS,BUY,market,2019-04-10T22:00:00.000Z,2019-04-11T11:02:00.000Z,1307.83,1304.31893,1314.85214,-0.00004447354702372117
3395,LOSS,BUY,market,2019-04-10T23:00:00.000Z,2019-04-11T10:38:00.000Z,1308.03,1304.5275,1315.035,-0.000043806443818365346
3396,LOSS,BUY,market,2019-04-11T01:00:00.000Z,2019-04-11T10:38:00.000Z,1307.95,1304.66607,1314.51786,-0.00004314934716108987
3397,LOSS,BUY,market,2019-04-11T02:00:00.000Z,2019-04-11T10:01:00.000Z,1308.01,1304.95857,1314.11286,-0.00004250210695367352
3398,LOSS,BUY,market,2019-04-11T03:00:00.000Z,2019-04-11T10:00:00.000Z,1308.08,1305.13143,1313.97714,-0.00004186457534936841
3399,LOSS,BUY,market,2019-04-11T04:00:00.000Z,2019-04-11T10:38:00.000Z,1307.72,1304.72,1313.72,-0.00004123660671912789
3400,WIN,SELL,market,2019-04-11T12:00:00.000Z,2019-04-11T15:00:00.000Z,1304.66,1306.65821,1300.66357,0.00006263425363519712
3401,WIN,SELL,market,2019-04-11T13:00:00.000Z,2019-04-11T14:28:00.000Z,1304.58,1306.41429,1300.91143,0.00007030791609604286
3402,WIN,SELL,market,2019-04-11T14:00:00.000Z,2019-04-11T14:27:00.000Z,1304.79,1306.6275,1301.115,0.00007045625666156149
3403,WIN,SELL,market,2019-04-11T15:00:00.000Z,2019-04-11T15:35:00.000Z,1300.9,1303.09321,1296.51357,0.00003329597008716959
3404,LOSS,SELL,market,2019-04-11T16:00:00.000Z,2019-04-11T16:31:00.000Z,1295.44,1298.22893,1289.86214,-0.000044168473565540536
3405,WIN,SELL,market,2019-04-11T17:00:00.000Z,2019-04-11T20:21:00.000Z,1298.6,1301.78429,1292.23143,0.00006080528984843198
3406,WIN,SELL,market,2019-04-12T01:00:00.000Z,2019-04-15T15:32:00.000Z,1292.5,1296.69464,1284.11071,0.00007143586743997343
3407,WIN,SELL,market,2019-04-12T02:00:00.000Z,2019-04-15T15:45:00.000Z,1292.04,1296.13929,1283.84143,0.00008463059260826534
3408,LOSS,BUY,precision,2019-04-12T03:00:00.000Z,2019-04-15T03:28:00.000Z,1293.71,1288.76964,1307.95,-0.00004675902271050749
3409,LOSS,BUY,precision,2019-04-12T04:00:00.000Z,2019-04-15T03:28:00.000Z,1293.71,1288.75036,1307.95,-0.00004605763736984988
3410,WIN,SELL,market,2019-04-12T05:00:00.000Z,2019-04-15T14:52:00.000Z,1293.35,1297.43214,1285.18571,0.00008590984080343486
3411,LOSS,BUY,precision,2019-04-12T19:00:00.000Z,2019-04-12T22:59:00.000Z,1294.25,1289.8655,1307.95,-0.000046655420421353655
3412,LOSS,BUY,precision,2019-04-12T21:00:00.000Z,2019-04-12T22:59:00.000Z,1294.25,1289.87814,1307.95,-0.00004595558911503335
3413,LOSS,BUY,precision,2019-04-12T22:00:00.000Z,2019-04-12T22:59:00.000Z,1294.25,1289.88543,1307.95,-0.00004526625527830785
3414,WIN,SELL,market,2019-04-12T23:00:00.000Z,2019-04-15T15:32:00.000Z,1290.25,1293.15357,1284.44286,0.00008218859292258623
3415,WIN,SELL,market,2019-04-15T01:00:00.000Z,2019-04-15T15:30:00.000Z,1290.49,1293.3475,1284.775,0.00008264850310432548
3416,WIN,SELL,market,2019-04-15T03:00:00.000Z,2019-04-15T15:32:00.000Z,1289.71,1292.50857,1284.11286,0.00008296864406899721
3417,WIN,SELL,market,2019-04-15T07:00:00.000Z,2019-04-15T15:32:00.000Z,1289.11,1291.65036,1284.02929,0.00008409966271688169
3418,LOSS,BUY,precision,2019-04-16T08:00:00.000Z,2019-04-16T15:28:00.000Z,1285.15,1282.05907,1307.95,-0.00004956584249132509
3419,LOSS,BUY,precision,2019-04-16T11:00:00.000Z,2019-04-16T15:28:00.000Z,1285.15,1282.05714,1307.95,-0.00004882235485395521
3420,LOSS,BUY,precision,2019-04-16T12:00:00.000Z,2019-04-16T15:28:00.000Z,1285.15,1282.07129,1307.95,-0.00004809001953114588
3421,WIN,SELL,market,2019-04-16T14:00:00.000Z,2019-04-16T15:32:00.000Z,1283.82,1285.96821,1279.52357,0.00008045678183987713
3422,WIN,SELL,market,2019-04-16T15:00:00.000Z,2019-04-16T15:31:00.000Z,1284.55,1286.87286,1279.90429,0.00006684148432478247
3423,WIN,SELL,market,2019-04-16T22:00:00.000Z,2019-04-23T15:44:00.000Z,1276.17,1280.33464,1267.84071,0.00009332319368630338
3424,LOSS,BUY,market,2019-04-16T23:00:00.000Z,2019-04-18T04:40:00.000Z,1276.34,1272.23214,1284.55571,-0.00005097799113594313
3425,LOSS,BUY,market,2019-04-17T01:00:00.000Z,2019-04-18T04:40:00.000Z,1276.7,1272.77643,1284.54714,-0.000050213321268903985
3426,WIN,SELL,market,2019-04-17T02:00:00.000Z,2019-04-23T15:40:00.000Z,1276.55,1280.30429,1269.04143,0.00008560856272919135
3427,WIN,SELL,market,2019-04-17T03:00:00.000Z,2019-04-23T15:40:00.000Z,1276.55,1280.28071,1269.08857,0.00008877361037752085
3428,WIN,SELL,market,2019-04-17T04:00:00.000Z,2019-04-23T15:40:00.000Z,1276.31,1280.01607,1268.89786,0.0000696612695068028
3429,LOSS,SELL,market,2019-04-17T19:00:00.000Z,2019-04-18T12:05:00.000Z,1274.14,1276.9375,1268.545,-0.000053120773089073145
3430,LOSS,SELL,market,2019-04-17T21:00:00.000Z,2019-04-18T12:12:00.000Z,1274.43,1277.32071,1268.64857,-0.00005232396149273705
3431,LOSS,SELL,market,2019-04-17T22:00:00.000Z,2019-04-18T12:05:00.000Z,1273.93,1276.80893,1268.17214,-0.000051539102070346
3432,LOSS,SELL,market,2019-04-18T05:00:00.000Z,2019-04-18T10:30:00.000Z,1272.16,1274.40143,1267.67714,-0.00005076601553929081
3433,LOSS,SELL,market,2019-04-18T06:00:00.000Z,2019-04-18T10:31:00.000Z,1272.28,1274.48821,1267.86357,-0.00005000452530620145
3434,LOSS,SELL,precision,2019-04-18T10:15:00.000Z,2019-04-18T10:20:00.000Z,1273.12,1274.17571,1267.59,-0.00004925445742660843
3435,LOSS,SELL,market,2019-04-18T09:00:00.000Z,2019-04-18T10:20:00.000Z,1272.23,1273.89286,1268.90429,-0.0000485156405652093
3436,LOSS,BUY,market,2019-04-18T12:00:00.000Z,2019-04-18T15:30:00.000Z,1275.82,1273.78857,1279.88286,-0.00004778790595673116
3437,LOSS,BUY,market,2019-04-18T13:00:00.000Z,2019-04-18T15:30:00.000Z,1275.58,1273.36536,1280.00929,-0.000047071087367380194
3438,LOSS,BUY,market,2019-04-18T15:00:00.000Z,2019-04-18T15:30:00.000Z,1276.25,1273.84786,1281.05429,-0.000046365021056869485
3439,LOSS,BUY,market,2019-04-22T02:00:00.000Z,2019-04-23T03:16:00.000Z,1276.34,1273.47286,1282.07429,-0.00004566954574101645
3440,LOSS,BUY,market,2019-04-22T03:00:00.000Z,2019-04-22T18:57:00.000Z,1276.68,1273.85786,1282.32429,-0.0000449845025549012
3441,LOSS,BUY,market,2019-04-22T05:00:00.000Z,2019-04-22T16:33:00.000Z,1278.14,1275.23321,1283.95357,-0.000044309735016577684
3442,LOSS,BUY,market,2019-04-22T06:00:00.000Z,2019-04-22T16:02:00.000Z,1278.59,1275.77321,1284.22357,-0.00004364508899132902
3443,LOSS,BUY,market,2019-04-22T07:00:00.000Z,2019-04-22T16:02:00.000Z,1278.29,1275.75714,1283.35571,-0.00004299041265645908
3444,LOSS,BUY,market,2019-04-22T08:00:00.000Z,2019-04-22T09:45:00.000Z,1279.14,1276.88571,1283.64857,-0.0000423455564666122
3445,LOSS,BUY,market,2019-04-22T09:00:00.000Z,2019-04-22T10:07:00.000Z,1278.58,1276.35893,1283.02214,-0.00004171037311961302
3446,LOSS,BUY,market,2019-04-22T10:00:00.000Z,2019-04-22T16:33:00.000Z,1277.31,1275.10821,1281.71357,-0.000041084717522818825
3447,LOSS,BUY,market,2019-04-22T11:00:00.000Z,2019-04-22T16:02:00.000Z,1278.53,1276.235,1283.12,-0.00004046844675997654
3448,LOSS,BUY,market,2019-04-22T12:00:00.000Z,2019-04-22T15:33:00.000Z,1278.9,1276.6725,1283.355,-0.000039861420058576894
3449,LOSS,BUY,market,2019-04-22T13:00:00.000Z,2019-04-22T15:26:00.000Z,1279.25,1277.015,1283.72,-0.00003926349875769824
3450,LOSS,BUY,market,2019-04-22T14:00:00.000Z,2019-04-22T15:26:00.000Z,1279.54,1277.32536,1283.96929,-0.00003867454627633277
3451,WIN,SELL,market,2019-04-22T17:00:00.000Z,2019-04-23T15:39:00.000Z,1275.05,1277.72857,1269.69286,0.0000678804233786752
3452,WIN,SELL,market,2019-04-22T18:00:00.000Z,2019-04-23T15:39:00.000Z,1275.27,1277.94,1269.93,0.00006854791601636329
3453,WIN,SELL,market,2019-04-22T19:00:00.000Z,2019-04-23T15:40:00.000Z,1274.26,1276.85179,1269.07643,0.00006348841185801141
3454,WIN,SELL,market,2019-04-22T20:00:00.000Z,2019-04-23T15:40:00.000Z,1274.25,1276.82571,1269.09857,0.00007371739366286927
3455,WIN,SELL,market,2019-04-22T21:00:00.000Z,2019-04-23T15:39:00.000Z,1275.41,1277.99643,1270.23714,0.00007789723501298354
3456,WIN,SELL,market,2019-04-22T22:00:00.000Z,2019-04-23T15:39:00.000Z,1275.19,1277.77857,1270.01286,0.00007916127699884449
3457,WIN,SELL,market,2019-04-22T23:00:00.000Z,2019-04-23T15:39:00.000Z,1274.84,1277.37607,1269.76786,0.00008071260359017855
3458,WIN,SELL,market,2019-04-23T01:00:00.000Z,2019-04-23T15:39:00.000Z,1274.77,1277.12071,1270.06857,0.0000822717374626588
3459,WIN,SELL,market,2019-04-23T02:00:00.000Z,2019-04-23T15:39:00.000Z,1274.93,1277.08786,1270.61429,0.00008483470969430789
3460,WIN,SELL,market,2019-04-23T03:00:00.000Z,2019-04-23T15:39:00.000Z,1274.58,1276.71536,1270.30929,0.00008246253091739139
3461,WIN,SELL,market,2019-04-23T04:00:00.000Z,2019-04-23T15:39:00.000Z,1275.65,1277.93536,1271.07929,0.00007832200771122844
3462,WIN,SELL,market,2019-04-23T05:00:00.000Z,2019-04-23T15:39:00.000Z,1275.49,1277.81929,1270.83143,0.00009216823517073742
3463,WIN,SELL,market,2019-04-23T06:00:00.000Z,2019-04-23T15:39:00.000Z,1275.08,1277.33643,1270.56714,0.00008580263653675822
3464,WIN,SELL,market,2019-04-23T08:00:00.000Z,2019-04-23T15:39:00.000Z,1274.46,1276.29,1270.8,0.00008481182804359123
3465,WIN,SELL,market,2019-04-23T09:00:00.000Z,2019-04-23T15:39:00.000Z,1273,1274.84929,1269.30143,0.00007833476104715311
3466,WIN,SELL,market,2019-04-23T11:00:00.000Z,2019-04-23T15:39:00.000Z,1273.65,1275.51321,1269.92357,0.00009836302410844099
3467,LOSS,BUY,precision,2019-04-23T13:00:00.000Z,2019-04-23T13:03:00.000Z,1273.14,1272.86786,1273.35,-0.000057276079050340674
3468,LOSS,BUY,market,2019-04-23T13:00:00.000Z,2019-04-23T14:07:00.000Z,1273.25,1271.47679,1276.79643,-0.000056416937864585564
3469,LOSS,BUY,precision,2019-04-23T14:00:00.000Z,2019-04-23T14:06:00.000Z,1273.11,1271.6945,1278.71,-0.00005557068379661678
3470,LOSS,BUY,market,2019-04-23T20:00:00.000Z,2019-04-24T06:06:00.000Z,1272.6,1269.25286,1279.29429,-0.000054737123539667524
3471,WIN,BUY,market,2019-04-23T21:00:00.000Z,2019-04-25T16:14:00.000Z,1271.72,1268.23571,1278.68857,0.00010073054399078397
3472,LOSS,BUY,precision,2019-04-24T04:00:00.000Z,2019-04-24T06:05:00.000Z,1270.33,1269.40871,1273.48,-0.00005542702484643427
3473,WIN,BUY,precision,2019-04-24T07:00:00.000Z,2019-04-25T16:14:00.000Z,1269.88,1265.682,1278.71,0.00011483547402408045
3474,WIN,BUY,precision,2019-04-24T08:00:00.000Z,2019-04-25T16:14:00.000Z,1269.88,1265.73514,1278.71,0.00011997734024492427
3475,WIN,BUY,precision,2019-04-24T09:00:00.000Z,2019-04-25T16:14:00.000Z,1269.88,1265.78593,1278.71,0.00012534721614506278
3476,LOSS,BUY,market,2019-04-24T12:00:00.000Z,2019-04-24T13:48:00.000Z,1273.54,1271.46571,1277.68857,-0.00005999801992994877
3477,LOSS,BUY,market,2019-04-24T13:00:00.000Z,2019-04-24T13:50:00.000Z,1273.08,1271.08607,1277.06786,-0.00005909804963099954
3478,LOSS,BUY,market,2019-04-24T15:00:00.000Z,2019-04-24T15:25:00.000Z,1273.85,1271.52929,1278.49143,-0.00005821157888653455
3479,WIN,BUY,market,2019-04-24T18:00:00.000Z,2019-04-25T16:37:00.000Z,1274.1,1271.07536,1280.14929,0.00010501514312848875
3480,WIN,BUY,market,2019-04-24T20:00:00.000Z,2019-04-26T10:41:00.000Z,1275.73,1272.27893,1282.63214,0.00010814567015130002
3481,LOSS,BUY,market,2019-04-24T21:00:00.000Z,2019-04-25T02:43:00.000Z,1277.09,1273.57036,1284.12929,-0.00006053581740243337
3482,LOSS,BUY,precision,2019-04-24T22:00:00.000Z,2019-04-25T02:29:00.000Z,1275.145,1274.262,1277.91,-0.00005962778014139686
3483,WIN,BUY,market,2019-04-24T23:00:00.000Z,2019-04-26T15:49:00.000Z,1275.77,1272.10571,1283.09857,0.00010921641184226689
3484,LOSS,BUY,precision,2019-04-25T01:11:00.000Z,2019-04-25T02:29:00.000Z,1275.145,1274.27186,1277.91,-0.000060371609616909906
3485,WIN,BUY,market,2019-04-25T02:00:00.000Z,2019-04-25T16:40:00.000Z,1274.77,1271.34464,1281.62071,0.00011002526169031474
3486,WIN,BUY,market,2019-04-25T03:00:00.000Z,2019-04-25T16:39:00.000Z,1274.65,1271.32214,1281.30571,0.00011037993489384877
3487,WIN,BUY,market,2019-04-25T04:00:00.000Z,2019-04-25T16:38:00.000Z,1274.44,1271.03607,1281.24786,0.00010398837392244529
3488,LOSS,SELL,precision,2019-04-25T05:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1279.16686,1269.88,-0.00006433193903025539
3489,LOSS,SELL,precision,2019-04-25T06:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1279.14757,1269.88,-0.00006336695994480156
3490,WIN,BUY,market,2019-04-25T07:00:00.000Z,2019-04-25T16:44:00.000Z,1276.33,1273.3825,1282.225,0.00010597942795161014
3491,LOSS,BUY,precision,2019-04-25T08:00:00.000Z,2019-04-25T08:05:00.000Z,1275.475,1274.77957,1277.75,-0.00006400614696490369
3492,WIN,BUY,market,2019-04-25T09:00:00.000Z,2019-04-25T16:39:00.000Z,1276.21,1273.60214,1281.42571,0.00010259142404717927
3493,LOSS,SELL,precision,2019-04-25T10:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1278.95043,1269.88,-0.00006458492612113782
3494,LOSS,SELL,precision,2019-04-25T11:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1278.95814,1269.88,-0.00006361615222932075
3495,LOSS,SELL,precision,2019-04-25T12:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1278.95579,1269.88,-0.00006266190994588094
3496,LOSS,SELL,precision,2019-04-25T13:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1278.94164,1269.88,-0.00006172198129669272
3497,LOSS,SELL,precision,2019-04-25T14:00:00.000Z,2019-04-25T16:14:00.000Z,1273.59,1278.93886,1269.88,-0.00006079615157724233
3498,LOSS,BUY,market,2019-04-25T18:00:00.000Z,2019-04-25T19:41:00.000Z,1279.61,1276.45357,1285.92286,-0.00005988420930358369
3499,LOSS,BUY,market,2019-04-25T19:00:00.000Z,2019-04-26T15:30:00.000Z,1277.96,1274.65036,1284.57929,-0.00005898594616402994
3500,LOSS,BUY,market,2019-04-25T20:00:00.000Z,2019-04-26T15:30:00.000Z,1277.75,1274.39964,1284.45071,-0.00005810115697156949
3501,LOSS,SELL,precision,2019-04-26T05:00:00.000Z,2019-04-26T10:41:00.000Z,1276.05,1283.11307,1269.88,-0.00005722963961699595
3502,LOSS,SELL,precision,2019-04-26T06:00:00.000Z,2019-04-26T10:41:00.000Z,1276.05,1283.11586,1269.88,-0.00005637119502274101
3503,LOSS,SELL,precision,2019-04-26T07:00:00.000Z,2019-04-26T10:41:00.000Z,1276.05,1283.08029,1269.88,-0.000055525627097399895
3504,LOSS,SELL,precision,2019-04-26T08:00:00.000Z,2019-04-26T10:41:00.000Z,1276.05,1282.95707,1269.88,-0.0000546927426909389
3505,LOSS,SELL,precision,2019-04-26T09:00:00.000Z,2019-04-26T10:41:00.000Z,1276.05,1282.91914,1269.88,-0.00005387235155057481
3506,LOSS,BUY,market,2019-04-26T13:00:00.000Z,2019-04-26T15:17:00.000Z,1280.5,1278.44393,1284.61214,-0.000053064266277316195
3507,WIN,SELL,market,2019-04-26T14:00:00.000Z,2019-04-26T15:30:00.000Z,1281,1283.07536,1276.84929,0.00006936994782003203
3508,LOSS,SELL,precision,2019-04-26T15:00:00.000Z,2019-04-26T15:49:00.000Z,1281.07,1283.54321,1269.88,-0.00005330885150045693
3509,LOSS,BUY,market,2019-04-26T16:00:00.000Z,2019-04-29T16:34:00.000Z,1282.47,1279.38214,1288.64571,-0.000052509218727950074
3510,LOSS,BUY,market,2019-04-26T21:00:00.000Z,2019-04-29T10:10:00.000Z,1286.12,1282.34,1293.68,-0.00005172158044703082
3511,LOSS,BUY,market,2019-04-26T22:00:00.000Z,2019-04-29T10:07:00.000Z,1286.51,1282.71286,1294.10429,-0.00005094575674032536
3512,LOSS,BUY,market,2019-04-26T23:00:00.000Z,2019-04-29T10:56:00.000Z,1285.4,1281.5525,1293.095,-0.00005018157038922048
3513,LOSS,BUY,market,2019-04-29T01:00:00.000Z,2019-04-29T10:44:00.000Z,1285.8,1282.12393,1293.15214,-0.00004942884683338217
3514,LOSS,BUY,market,2019-04-29T02:00:00.000Z,2019-04-29T10:10:00.000Z,1286.04,1282.43357,1293.25286,-0.00004868741413088143
3515,LOSS,SELL,market,2019-04-29T11:00:00.000Z,2019-04-29T12:17:00.000Z,1281.35,1283.22714,1277.59571,-0.000047957102918918215
