ID,Status,Direction,Type,EntryTime,ExitTime,OrderPrice,StopLoss,TakeProfit,PnL
1553,WIN,SELL,market,2018-06-27T18:00:00.000Z,2018-07-02T19:00:00.000Z,1255.04,1260.94,1243.2399999999998,0.04747720597458397
1554,WIN,SELL,market,2018-06-27T20:00:00.000Z,2018-06-28T10:00:00.000Z,1254.39,1256.7500000000002,1249.6699999999998,0.06155085182760441
1555,WIN,SELL,market,2018-06-27T21:00:00.000Z,2018-06-28T10:00:00.000Z,1254.64,1257.28,1249.3600000000004,0.05808653240674141
1556,WIN,SELL,precision,2018-06-27T22:00:00.000Z,2018-06-28T10:00:00.000Z,1253.99,1256.51,1248.95,0.09515738385184332
1557,LOSS,SELL,market,2018-06-27T23:00:00.000Z,2018-06-29T19:00:00.000Z,1251.85,1255.6825,1244.185,-0.050784856773851764
1558,WIN,SELL,market,2018-06-28T02:00:00.000Z,2018-07-02T18:00:00.000Z,1252.66,1256.38214,1245.21571,0.07497143916260403
1559,WIN,SELL,market,2018-06-28T03:00:00.000Z,2018-07-02T18:00:00.000Z,1252.89,1256.36464,1245.94071,0.07215681578655271
1560,WIN,SELL,precision,2018-06-28T04:00:00.000Z,2018-06-28T09:00:00.000Z,1253.425,1254.33514,1250.1,0.18431258065495856
1561,WIN,SELL,precision,2018-06-28T05:00:00.000Z,2018-07-02T18:00:00.000Z,1252.6,1256.6,1244.6,0.10643178473230652
1562,WIN,SELL,precision,2018-06-28T06:00:00.000Z,2018-06-28T11:00:00.000Z,1253.4,1255.8600000000001,1248.48,0.10962473827427573
1563,WIN,SELL,precision,2018-06-28T07:00:00.000Z,2018-06-28T11:00:00.000Z,1252.79,1254.9099999999999,1248.5500000000002,0.11291348042250399
1564,WIN,SELL,precision,2018-06-28T08:00:00.000Z,2018-06-28T11:00:00.000Z,1252.04,1253.6599999999999,1248.8000000000002,0.1163008848351791
1565,WIN,SELL,precision,2018-06-28T09:00:00.000Z,2018-07-02T18:00:00.000Z,1252.76,1256.2,1245.8799999999999,0.11978991138023448
1566,LOSS,SELL,market,2018-06-28T10:00:00.000Z,2018-06-28T13:00:00.000Z,1250.5,1252.885,1245.73,-0.0638117976378249
1567,LOSS,SELL,market,2018-06-28T11:00:00.000Z,2018-06-28T12:00:00.000Z,1249.79,1252.25857,1244.85286,-0.06296830099004673
1568,WIN,SELL,market,2018-06-28T13:00:00.000Z,2018-07-02T20:00:00.000Z,1251.98,1258,1239.94,0.09807674770896373
1569,WIN,SELL,market,2018-06-28T14:00:00.000Z,2018-07-02T18:00:00.000Z,1252.86,1256.64,1245.2999999999995,0.07908270983435674
1570,WIN,SELL,market,2018-06-28T15:00:00.000Z,2018-06-28T20:00:00.000Z,1252.25,1254.4700000000003,1247.8099999999995,0.038991606474650053
1571,LOSS,SELL,market,2018-06-28T16:00:00.000Z,2018-07-04T04:00:00.000Z,1252.75,1260.17,1237.9099999999999,-0.06400709619489396
1572,LOSS,SELL,precision,2018-06-28T17:00:00.000Z,2018-06-29T19:00:00.000Z,1250.84,1255.5800000000002,1241.3599999999994,-0.06403657449997498
1573,LOSS,SELL,precision,2018-06-28T19:00:00.000Z,2018-06-29T19:00:00.000Z,1250.33,1254.1099999999997,1242.7700000000004,-0.06353678178844181
1574,LOSS,SELL,market,2018-06-28T21:00:00.000Z,2018-06-29T07:00:00.000Z,1247.65,1251.05607,1240.83786,-0.06186575244637033
1575,LOSS,SELL,precision,2018-06-29T01:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.17043,1242.22,-0.06555230072603896
1576,LOSS,SELL,precision,2018-06-29T01:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.13443,1242.22,-0.06462749735099656
1577,LOSS,SELL,precision,2018-06-29T02:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.12857,1242.22,-0.06357886310723089
1578,LOSS,SELL,precision,2018-06-29T03:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.10414,1242.22,-0.06263330340518178
1579,LOSS,SELL,precision,2018-06-29T05:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.07686,1242.22,-0.0617175752881327
1580,LOSS,SELL,market,2018-06-29T05:00:00.000Z,2018-06-29T07:00:00.000Z,1247.29,1250.09607,1241.67786,-0.056396584679002014
1581,LOSS,SELL,precision,2018-06-29T06:00:00.000Z,2018-06-29T07:00:00.000Z,1248.765,1250.10471,1242.22,-0.05961584762056194
1582,LOSS,SELL,market,2018-06-29T07:00:00.000Z,2018-06-29T07:00:00.000Z,1249.59,1251.3899999999996,1245.9900000000005,-0.056672759648950556
1583,LOSS,SELL,market,2018-06-29T08:00:00.000Z,2018-06-29T19:00:00.000Z,1251.17,1254.9900000000002,1243.5299999999997,-0.0535977132833467
1584,LOSS,SELL,market,2018-06-29T09:00:00.000Z,2018-06-29T19:00:00.000Z,1251.56,1254.12,1246.44,-0.05313498324342668
1585,LOSS,SELL,market,2018-06-29T10:00:00.000Z,2018-06-29T19:00:00.000Z,1251.11,1255.47,1242.3899999999996,-0.05156110304764239
1586,LOSS,SELL,precision,2018-06-29T11:00:00.000Z,2018-06-29T19:00:00.000Z,1249.87,1253.5700000000002,1242.4699999999993,-0.051500875410099727
1587,LOSS,SELL,market,2018-06-29T12:00:00.000Z,2018-06-29T19:00:00.000Z,1250.78,1254.66,1243.0199999999998,-0.05034229479856894
1588,LOSS,SELL,market,2018-06-29T13:00:00.000Z,2018-06-29T19:00:00.000Z,1251.05,1254.2500000000002,1244.6499999999994,-0.04973451474888116
1589,LOSS,SELL,market,2018-06-29T14:00:00.000Z,2018-06-29T19:00:00.000Z,1250.45,1253.03,1245.2900000000002,-0.04946928645199206
1590,LOSS,SELL,market,2018-06-29T15:00:00.000Z,2018-06-29T19:00:00.000Z,1251.27,1254.4099999999999,1244.9900000000002,-0.04801090618905679
1591,WIN,SELL,market,2018-06-29T16:00:00.000Z,2018-07-02T19:00:00.000Z,1251.84,1256.32,1242.8799999999999,0.031308433432927774
1592,LOSS,SELL,market,2018-06-29T17:00:00.000Z,2018-07-04T04:00:00.000Z,1250.99,1259.6899999999998,1233.5900000000004,-0.046963441862774624
1593,LOSS,SELL,market,2018-06-29T18:00:00.000Z,2018-06-29T19:00:00.000Z,1251.31,1254.1499999999996,1245.6300000000006,-0.04745262291757642
1594,WIN,SELL,market,2018-06-29T19:00:00.000Z,2018-07-02T18:00:00.000Z,1252.35,1255.8899999999999,1245.27,0.08415886871986838
1595,WIN,SELL,market,2018-06-29T20:00:00.000Z,2018-07-02T19:00:00.000Z,1255.26,1261.76,1242.26,0.051795886857857194
1596,WIN,SELL,market,2018-06-29T21:00:00.000Z,2018-07-02T19:00:00.000Z,1253.51,1258.6699999999998,1243.1900000000003,0.06107386811110775
1597,WIN,SELL,precision,2018-06-29T22:00:00.000Z,2018-07-02T18:00:00.000Z,1252.27,1255.5300000000002,1245.7499999999995,0.09553458903572308
1598,WIN,SELL,precision,2018-06-29T23:00:00.000Z,2018-07-02T16:00:00.000Z,1252.47,1255.51,1246.39,0.09840062670679477
1599,WIN,SELL,precision,2018-07-02T01:00:00.000Z,2018-07-02T16:00:00.000Z,1252.54,1255.06,1247.5,0.1013526455079986
1600,WIN,SELL,market,2018-07-02T02:00:00.000Z,2018-07-02T19:00:00.000Z,1253.15,1257.9899999999998,1243.4700000000007,0.090533107446558
1601,WIN,SELL,market,2018-07-02T03:00:00.000Z,2018-07-02T09:00:00.000Z,1253.33,1255.9900000000002,1248.0099999999993,0.03679756435667228
1602,WIN,SELL,precision,2018-07-02T04:00:00.000Z,2018-07-02T19:00:00.000Z,1251.48,1255.8199999999997,1242.8000000000006,0.10821314502733548
1603,WIN,SELL,precision,2018-07-02T05:00:00.000Z,2018-07-02T18:00:00.000Z,1251.37,1254.0300000000002,1246.0499999999993,0.11145953937815554
1604,WIN,SELL,market,2018-07-02T06:00:00.000Z,2018-07-02T18:00:00.000Z,1250.8,1253.90821,1244.58357,0.09260347728278862
1605,WIN,SELL,market,2018-07-02T07:00:00.000Z,2018-07-02T18:00:00.000Z,1250.95,1253.92857,1244.99286,0.09354395693587077
1606,WIN,SELL,market,2018-07-02T08:00:00.000Z,2018-07-02T18:00:00.000Z,1250.85,1253.45679,1245.63643,0.042435146605295335
1607,WIN,SELL,market,2018-07-02T09:00:00.000Z,2018-07-02T18:00:00.000Z,1249.34,1251.99929,1244.02143,0.05100734773594968
1608,WIN,SELL,market,2018-07-02T10:00:00.000Z,2018-07-02T18:00:00.000Z,1249.3,1251.97214,1243.95571,0.04759529351294872
1609,WIN,SELL,market,2018-07-02T12:00:00.000Z,2018-07-02T18:00:00.000Z,1248.63,1251.04286,1243.80429,0.07984345915632765
1610,WIN,SELL,market,2018-07-02T13:00:00.000Z,2018-07-02T18:00:00.000Z,1248.57,1250.94857,1243.81286,0.08369378227120061
1611,WIN,SELL,market,2018-07-02T14:00:00.000Z,2018-07-02T18:00:00.000Z,1249.1,1251.46143,1244.37714,0.0705185850102292
1612,WIN,SELL,market,2018-07-02T15:00:00.000Z,2018-07-02T18:00:00.000Z,1249.17,1251.51321,1244.48357,0.06550679612249198
1613,WIN,SELL,market,2018-07-02T16:00:00.000Z,2018-07-02T18:00:00.000Z,1248.65,1251.0125,1243.925,0.026721152179695656
1614,WIN,SELL,precision,2018-07-03T02:00:00.000Z,2018-07-03T04:00:00.000Z,1242.855,1243.856,1238.9,0.26552509943040187
1615,LOSS,SELL,market,2018-07-03T03:00:00.000Z,2018-07-03T10:00:00.000Z,1242.15,1245.34393,1235.76214,-0.07361122360100159
1616,LOSS,SELL,market,2018-07-03T04:00:00.000Z,2018-07-03T10:00:00.000Z,1241.91,1245.11679,1235.49643,-0.07160223817315507
1617,LOSS,SELL,market,2018-07-03T06:00:00.000Z,2018-07-03T10:00:00.000Z,1239.87,1243.54393,1232.52214,-0.07103646747922701
1618,LOSS,SELL,market,2018-07-03T07:00:00.000Z,2018-07-03T10:00:00.000Z,1239.7,1243.27321,1232.55357,-0.06996364610956587
1619,LOSS,SELL,market,2018-07-03T08:00:00.000Z,2018-07-03T09:00:00.000Z,1238.57,1242.00179,1231.70643,-0.06925888269726428
1620,LOSS,SELL,market,2018-07-03T09:00:00.000Z,2018-07-03T10:00:00.000Z,1239.73,1243.20679,1232.77643,-0.06835732462097745
1621,LOSS,SELL,market,2018-07-03T10:00:00.000Z,2018-07-03T11:00:00.000Z,1242.08,1245.48286,1235.27429,-0.06755849914596697
1622,LOSS,SELL,market,2018-07-03T11:00:00.000Z,2018-07-03T16:00:00.000Z,1245.17,1251.4500000000003,1232.6099999999997,-0.06509206499591044
1623,LOSS,SELL,market,2018-07-03T12:00:00.000Z,2018-07-03T14:00:00.000Z,1244.78,1248.18,1237.9799999999998,-0.06538004431839897
1624,LOSS,SELL,market,2018-07-03T13:00:00.000Z,2018-07-03T15:00:00.000Z,1245.77,1250.0700000000002,1237.1699999999996,-0.06388904040298089
1625,LOSS,SELL,market,2018-07-03T14:00:00.000Z,2018-07-03T15:00:00.000Z,1246.54,1250.6,1238.42,-0.06288190539937125
1626,LOSS,SELL,market,2018-07-03T15:00:00.000Z,2018-07-03T16:00:00.000Z,1247.78,1251.6799999999996,1239.9800000000007,-0.061920764786137436
1627,LOSS,SELL,market,2018-07-03T16:00:00.000Z,2018-07-03T18:00:00.000Z,1250.26,1256.72,1237.34,-0.06019794182619602
1628,LOSS,SELL,market,2018-07-03T17:00:00.000Z,2018-07-04T04:00:00.000Z,1251.9,1258.6800000000003,1238.3399999999997,-0.05928013132310318
1629,LOSS,SELL,market,2018-07-03T18:00:00.000Z,2018-07-09T09:00:00.000Z,1254.7,1262.3,1239.5000000000002,-0.058233266575822604
1630,LOSS,SELL,market,2018-07-03T19:00:00.000Z,2018-07-09T12:00:00.000Z,1256.52,1262.52,1244.52,-0.05720637443692476
1631,LOSS,SELL,market,2018-07-03T20:00:00.000Z,2018-07-04T09:00:00.000Z,1252.78,1260.9799999999998,1236.3800000000003,-0.0564046003955859
1632,LOSS,SELL,market,2018-07-04T03:00:00.000Z,2018-07-04T04:00:00.000Z,1254.89,1259.2899999999997,1246.0900000000008,-0.05631477488754138
1633,LOSS,BUY,market,2018-07-04T09:00:00.000Z,2018-07-04T14:00:00.000Z,1257.82,1254.41821,1264.62357,-0.05500223901167856
1634,LOSS,BUY,market,2018-07-04T11:00:00.000Z,2018-07-04T14:00:00.000Z,1257.97,1254.61,1264.69,-0.055097006594359565
1635,LOSS,SELL,market,2018-07-04T12:00:00.000Z,2018-07-09T09:00:00.000Z,1256.69,1260.77,1248.5300000000002,-0.05378219325154634
1636,LOSS,SELL,market,2018-07-04T13:00:00.000Z,2018-07-05T18:00:00.000Z,1256.64,1259.4000000000003,1251.1199999999997,-0.05347764348253141
1637,LOSS,SELL,market,2018-07-04T14:00:00.000Z,2018-07-09T08:00:00.000Z,1257.04,1260.08,1250.96,-0.05176857488318545
1638,LOSS,SELL,market,2018-07-04T15:00:00.000Z,2018-07-09T09:00:00.000Z,1254.76,1260.86,1242.5600000000002,-0.05091849171525237
1639,LOSS,SELL,market,2018-07-04T16:00:00.000Z,2018-07-05T18:00:00.000Z,1255.94,1259.6,1248.6200000000003,-0.050528911465662706
1640,LOSS,SELL,market,2018-07-04T17:00:00.000Z,2018-07-09T09:00:00.000Z,1256.36,1260.4799999999998,1248.1200000000001,-0.04961059108031765
1641,LOSS,SELL,precision,2018-07-04T18:00:00.000Z,2018-07-04T19:00:00.000Z,1255.59,1258.3300000000002,1250.1099999999994,-0.050111916086249396
1642,LOSS,SELL,precision,2018-07-04T19:00:00.000Z,2018-07-05T18:00:00.000Z,1256.16,1259.1000000000001,1250.28,-0.049144950028036316
1643,LOSS,SELL,precision,2018-07-04T20:00:00.000Z,2018-07-09T09:00:00.000Z,1256.83,1261.9700000000003,1246.5499999999993,-0.047365155943689174
1644,LOSS,SELL,precision,2018-07-05T01:00:00.000Z,2018-07-05T04:00:00.000Z,1255.62,1258.04,1250.7799999999997,-0.04812019281787926
1645,LOSS,SELL,precision,2018-07-05T02:00:00.000Z,2018-07-09T09:00:00.000Z,1256.98,1260.6399999999999,1249.6600000000003,-0.046417269932511475
1646,WIN,SELL,precision,2018-07-05T03:00:00.000Z,2018-07-05T12:00:00.000Z,1256.92,1259.1800000000003,1252.3999999999996,0.08778711862275522
1647,LOSS,SELL,precision,2018-07-05T04:00:00.000Z,2018-07-05T18:00:00.000Z,1256.35,1259.1699999999996,1250.7100000000005,-0.04761517279767232
1648,LOSS,SELL,market,2018-07-05T05:00:00.000Z,2018-07-05T18:00:00.000Z,1255.86,1258.5675,1250.445,-0.046478149122306196
1649,LOSS,SELL,precision,2018-07-05T06:00:00.000Z,2018-07-05T18:00:00.000Z,1255.87,1258.96436,1250.84643,-0.045922133876317
1650,LOSS,SELL,precision,2018-07-05T07:00:00.000Z,2018-07-05T18:00:00.000Z,1255.87,1258.94914,1250.95857,-0.04521024017233166
1651,LOSS,SELL,precision,2018-07-05T08:00:00.000Z,2018-07-05T18:00:00.000Z,1255.06,1258.12,1248.94,-0.044511979702718474
1652,LOSS,SELL,market,2018-07-05T09:00:00.000Z,2018-07-05T09:00:00.000Z,1254.83,1257.24179,1250.00643,-0.043879456028542915
1653,LOSS,SELL,market,2018-07-05T10:00:00.000Z,2018-07-05T18:00:00.000Z,1255.5,1258.03179,1250.43643,-0.04236657131152972
1654,LOSS,SELL,market,2018-07-05T11:00:00.000Z,2018-07-05T15:00:00.000Z,1253.31,1255.90929,1248.11143,-0.04233316085001024
1655,LOSS,SELL,market,2018-07-05T12:00:00.000Z,2018-07-05T15:00:00.000Z,1253.72,1256.36964,1248.42071,-0.0410283818686587
1656,LOSS,SELL,market,2018-07-05T13:00:00.000Z,2018-07-05T15:00:00.000Z,1251.89,1254.61893,1246.43214,-0.04090156660089753
1657,LOSS,SELL,market,2018-07-05T14:00:00.000Z,2018-07-05T15:00:00.000Z,1251.95,1254.48714,1246.87571,-0.04068442088454348
1658,LOSS,SELL,market,2018-07-05T15:00:00.000Z,2018-07-05T15:00:00.000Z,1253.76,1256.38179,1248.51643,-0.03982796708749469
1659,LOSS,SELL,precision,2018-07-05T16:00:00.000Z,2018-07-05T18:00:00.000Z,1254.43,1257.92557,1250.13429,-0.03900382270748742
1660,LOSS,SELL,precision,2018-07-05T17:00:00.000Z,2018-07-05T18:00:00.000Z,1254.43,1257.96757,1248.84429,-0.03837490416407576
1661,LOSS,BUY,precision,2018-07-05T18:00:00.000Z,2018-07-10T13:00:00.000Z,1257.18,1251.18,1269.18,-0.037144254612677646
1662,LOSS,BUY,market,2018-07-05T19:00:00.000Z,2018-07-06T04:00:00.000Z,1257.36,1254.19607,1263.68786,-0.03707713433538994
1663,LOSS,BUY,market,2018-07-05T20:00:00.000Z,2018-07-06T04:00:00.000Z,1257.49,1254.36679,1263.73643,-0.0365176419562157
1664,LOSS,BUY,precision,2018-07-05T23:00:00.000Z,2018-07-06T06:00:00.000Z,1257.09,1253.1299999999999,1265.01,-0.03588695458770013
1665,LOSS,BUY,precision,2018-07-06T01:00:00.000Z,2018-07-06T04:00:00.000Z,1257.58,1254.54,1263.6599999999999,-0.035718458752729644
1666,LOSS,BUY,market,2018-07-06T02:00:00.000Z,2018-07-06T04:00:00.000Z,1257.51,1254.46179,1263.60643,-0.03464057522620309
1667,LOSS,BUY,precision,2018-07-06T03:00:00.000Z,2018-07-06T04:00:00.000Z,1257.37,1253.95336,1267.15,-0.03443159025166427
1668,LOSS,SELL,market,2018-07-06T05:00:00.000Z,2018-07-06T09:00:00.000Z,1253.77,1257.01643,1247.27714,-0.03378099628546505
1669,LOSS,SELL,market,2018-07-06T06:00:00.000Z,2018-07-06T15:00:00.000Z,1254.03,1257.225,1247.64,-0.033001386288190514
1670,LOSS,SELL,market,2018-07-06T07:00:00.000Z,2018-07-06T09:00:00.000Z,1253.8,1256.87821,1247.64357,-0.0328583182943884
1671,LOSS,SELL,market,2018-07-06T08:00:00.000Z,2018-07-06T15:00:00.000Z,1254.81,1257.81107,1248.80786,-0.03207047315793063
1672,LOSS,SELL,precision,2018-07-06T09:00:00.000Z,2018-07-06T09:00:00.000Z,1255.67,1256.74743,1250.84,-0.03473639593974183
1673,LOSS,SELL,market,2018-07-06T10:00:00.000Z,2018-07-09T04:00:00.000Z,1256.42,1259.20464,1250.85071,-0.03092997069742392
1674,LOSS,SELL,market,2018-07-06T11:00:00.000Z,2018-07-06T15:00:00.000Z,1255.77,1258.69071,1249.92857,-0.03070560072565587
1675,LOSS,SELL,market,2018-07-06T12:00:00.000Z,2018-07-06T15:00:00.000Z,1255.22,1258.07964,1249.50071,-0.030103386078595206
1676,LOSS,SELL,market,2018-07-06T13:00:00.000Z,2018-07-06T15:00:00.000Z,1254.6,1257.32036,1249.15929,-0.029716955189377427
1677,LOSS,SELL,market,2018-07-06T14:00:00.000Z,2018-07-06T15:00:00.000Z,1254.44,1257.08429,1249.15143,-0.029349954518691143
1678,LOSS,SELL,precision,2018-07-06T15:00:00.000Z,2018-07-06T15:00:00.000Z,1254.16,1257.3999999999999,1247.6800000000005,-0.02899103566850137
1679,LOSS,SELL,market,2018-07-06T16:00:00.000Z,2018-07-09T13:00:00.000Z,1255.08,1265.1,1235.04,-0.027673283891003812
1680,LOSS,SELL,market,2018-07-06T17:00:00.000Z,2018-07-09T09:00:00.000Z,1255.81,1260.29,1246.85,-0.02760022316928218
1681,LOSS,SELL,market,2018-07-06T18:00:00.000Z,2018-07-09T04:00:00.000Z,1255.43,1258.51,1249.2700000000002,-0.02722357927205816
1682,LOSS,SELL,precision,2018-07-06T19:00:00.000Z,2018-07-09T04:00:00.000Z,1254.09,1258.7300000000002,1244.8099999999993,-0.02687760324820356
1683,WIN,SELL,precision,2018-07-06T20:00:00.000Z,2018-07-06T20:00:00.000Z,1253.84,1259.46007,1254.5,0.003010215530516791
1684,LOSS,SELL,precision,2018-07-06T21:00:00.000Z,2018-07-09T03:00:00.000Z,1254.27,1257.1099999999997,1248.5900000000006,-0.027034141677188938
1685,LOSS,SELL,precision,2018-07-06T22:00:00.000Z,2018-07-09T04:00:00.000Z,1255.15,1257.5900000000001,1250.27,-0.02682603296127732
1686,LOSS,SELL,precision,2018-07-06T23:00:00.000Z,2018-07-09T01:00:00.000Z,1254.99,1256.1500000000003,1252.6699999999994,-0.02808596094025749
1687,LOSS,SELL,precision,2018-07-09T01:00:00.000Z,2018-07-09T01:00:00.000Z,1254.75,1256.15,1251.9499999999998,-0.02706822770733168
1688,WIN,BUY,precision,2018-07-09T02:00:00.000Z,2018-07-09T07:00:00.000Z,1255.89,1253.06493,1259.19,0.028084580087943525
1689,WIN,BUY,market,2018-07-09T03:00:00.000Z,2018-07-09T09:00:00.000Z,1256.4,1253.90464,1261.39071,0.031967051378199385
1690,WIN,BUY,market,2018-07-09T04:00:00.000Z,2018-07-09T09:00:00.000Z,1256.74,1254.24036,1261.73929,0.011735460736442783
1691,WIN,BUY,market,2018-07-09T05:00:00.000Z,2018-07-09T13:00:00.000Z,1258.62,1255.89,1264.08,0.03283225411877747
1692,WIN,BUY,market,2018-07-09T06:00:00.000Z,2018-07-09T13:00:00.000Z,1258.46,1255.75357,1263.87286,0.032859895515814
1693,WIN,BUY,market,2018-07-09T07:00:00.000Z,2018-07-09T13:00:00.000Z,1258.88,1256.58714,1263.46571,0.034500167784577304
1694,WIN,BUY,market,2018-07-09T08:00:00.000Z,2018-07-09T12:00:00.000Z,1258.85,1256.70071,1263.14857,0.022856737482037193
1695,LOSS,BUY,market,2018-07-09T16:00:00.000Z,2018-07-09T18:00:00.000Z,1263.18,1260.4425,1268.655,-0.028016517027418458
1696,LOSS,BUY,market,2018-07-09T17:00:00.000Z,2018-07-09T19:00:00.000Z,1262.18,1259.31714,1267.90571,-0.027575770271429077
1697,LOSS,BUY,market,2018-07-09T18:00:00.000Z,2018-07-09T19:00:00.000Z,1261.88,1259.0075,1267.625,-0.027269977470377113
1698,LOSS,BUY,market,2018-07-09T19:00:00.000Z,2018-07-09T23:00:00.000Z,1260.13,1257.36571,1265.65857,-0.026795772030811182
1699,LOSS,BUY,market,2018-07-09T20:00:00.000Z,2018-07-10T09:00:00.000Z,1259.06,1255,1267.1799999999998,-0.02613018997640225
1700,LOSS,BUY,market,2018-07-09T21:00:00.000Z,2018-07-10T09:00:00.000Z,1258.98,1255.6800000000003,1265.5799999999995,-0.025856273908682177
1701,LOSS,BUY,market,2018-07-09T22:00:00.000Z,2018-07-09T23:00:00.000Z,1259.19,1257.4300000000003,1262.7099999999996,-0.026176611286230347
1702,LOSS,BUY,market,2018-07-09T23:00:00.000Z,2018-07-10T09:00:00.000Z,1258.19,1255.31,1263.9500000000003,-0.025335526726869277
1703,LOSS,BUY,market,2018-07-10T01:00:00.000Z,2018-07-10T09:00:00.000Z,1257.59,1255.45,1261.8699999999997,-0.02491425231340845
1704,LOSS,BUY,market,2018-07-10T02:00:00.000Z,2018-07-10T09:00:00.000Z,1258.14,1255.86,1262.7000000000005,-0.02464297672198989
1705,LOSS,BUY,precision,2018-07-10T03:00:00.000Z,2018-07-10T08:00:00.000Z,1258.36,1256.9199999999998,1261.24,-0.02542292138502088
1706,LOSS,BUY,market,2018-07-10T04:00:00.000Z,2018-07-10T09:00:00.000Z,1258.12,1255.5,1263.3599999999997,-0.023330734971574996
1707,LOSS,BUY,market,2018-07-10T05:00:00.000Z,2018-07-10T11:00:00.000Z,1259.07,1254.7500000000002,1267.7099999999994,-0.022876820078711124
1708,LOSS,BUY,market,2018-07-10T06:00:00.000Z,2018-07-10T09:00:00.000Z,1259.99,1256.7900000000002,1266.3899999999996,-0.02290166829398481
1709,LOSS,BUY,market,2018-07-10T07:00:00.000Z,2018-07-10T08:00:00.000Z,1259.14,1256.9000000000003,1263.6199999999997,-0.022735812620420116
1710,LOSS,BUY,market,2018-07-10T08:00:00.000Z,2018-07-10T09:00:00.000Z,1258.99,1256.3300000000002,1264.3099999999997,-0.022198211162888205
1711,WIN,SELL,market,2018-07-10T09:00:00.000Z,2018-07-10T11:00:00.000Z,1257.32,1259.615,1252.73,0.009764060213813434
1712,WIN,SELL,market,2018-07-10T10:00:00.000Z,2018-07-10T11:00:00.000Z,1257.32,1259.6375,1252.685,0.013262359121837718
1713,WIN,SELL,market,2018-07-10T11:00:00.000Z,2018-07-10T13:00:00.000Z,1256.64,1258.94143,1252.03714,0.0010099500658487296
1714,LOSS,SELL,precision,2018-07-10T16:00:00.000Z,2018-07-10T18:00:00.000Z,1254.65,1256.00386,1248.56,-0.02365223855719335
1715,LOSS,SELL,market,2018-07-10T17:00:00.000Z,2018-07-11T02:00:00.000Z,1253.16,1256.99893,1245.48214,-0.021624214505259906
1716,WIN,SELL,market,2018-07-10T18:00:00.000Z,2018-07-11T18:00:00.000Z,1254.39,1258.32321,1246.52357,0.029608342862353615
1717,WIN,SELL,market,2018-07-10T19:00:00.000Z,2018-07-11T18:00:00.000Z,1255.96,1259.9575,1247.965,0.02295741872177846
1718,WIN,SELL,market,2018-07-10T20:00:00.000Z,2018-07-11T18:00:00.000Z,1254.43,1258.43071,1246.42857,0.03554535102853517
1719,WIN,SELL,market,2018-07-11T05:00:00.000Z,2018-07-17T16:00:00.000Z,1251.22,1259.82,1234.0200000000002,0.03904915975837073
1720,WIN,SELL,market,2018-07-11T06:00:00.000Z,2018-07-11T20:00:00.000Z,1251.88,1255.50571,1244.62857,0.024626746501976226
1721,WIN,SELL,market,2018-07-11T07:00:00.000Z,2018-07-11T20:00:00.000Z,1250.78,1253.96964,1244.40071,0.03133189153236331
1722,LOSS,SELL,precision,2018-07-11T08:00:00.000Z,2018-07-11T11:00:00.000Z,1251.13,1253.4700000000003,1246.4499999999998,-0.024858204656833593
1723,WIN,SELL,precision,2018-07-11T09:00:00.000Z,2018-07-11T19:00:00.000Z,1251.03,1253.8099999999997,1245.4700000000005,0.045975698757476376
1724,WIN,SELL,precision,2018-07-11T10:00:00.000Z,2018-07-11T22:00:00.000Z,1251.93,1256.6500000000003,1242.4899999999996,0.047354969720200674
1725,LOSS,SELL,precision,2018-07-11T11:00:00.000Z,2018-07-11T11:00:00.000Z,1252.54,1253.49257,1248.55,-0.028228127084274277
1726,WIN,SELL,precision,2018-07-11T12:00:00.000Z,2018-07-13T11:00:00.000Z,1250.97,1256.1900000000003,1240.5299999999995,0.04792877499927846
1727,WIN,SELL,precision,2018-07-11T13:00:00.000Z,2018-07-11T20:00:00.000Z,1249.91,1252.93,1243.8700000000001,0.049366638249256814
1728,WIN,SELL,precision,2018-07-11T14:00:00.000Z,2018-07-11T20:00:00.000Z,1250.52,1254.1399999999999,1243.2800000000002,0.05084763739673452
1729,WIN,SELL,market,2018-07-11T16:00:00.000Z,2018-07-11T19:00:00.000Z,1252.01,1255.3925,1245.245,0.022018064699671474
1730,LOSS,BUY,market,2018-07-11T17:00:00.000Z,2018-07-11T18:00:00.000Z,1250.65,1246.5900000000001,1258.77,-0.02731390255335483
1731,WIN,SELL,market,2018-07-11T18:00:00.000Z,2018-07-11T22:00:00.000Z,1249.03,1252.405,1242.28,0.013024561433071005
1732,WIN,SELL,market,2018-07-11T19:00:00.000Z,2018-07-13T11:00:00.000Z,1247.03,1250.28929,1240.51143,0.019141719124114723
1733,LOSS,SELL,market,2018-07-12T03:00:00.000Z,2018-07-12T10:00:00.000Z,1242.66,1245.99214,1235.99571,-0.027411585655347875
1734,LOSS,SELL,market,2018-07-12T05:00:00.000Z,2018-07-12T16:00:00.000Z,1243.32,1246.76893,1236.42214,-0.0271294524409788
1735,LOSS,SELL,market,2018-07-12T06:00:00.000Z,2018-07-12T10:00:00.000Z,1243.06,1246.33643,1236.50714,-0.026837459649875276
