ID,Status,Direction,Type,EntryTime,ExitTime,OrderPrice,StopLoss,TakeProfit,PnL
515,WIN,BUY,precision,2023-03-16T17:03:00.000Z,2023-03-16T17:13:00.000Z,1923.695,1921.74143,1928.56,94.70756141817513
516,WIN,BUY,market,2023-03-16T18:00:00.000Z,2023-03-17T15:30:00.000Z,1922.56,1912.96321,1941.75357,72.3765133354209
517,LOSS,SELL,precision,2023-03-17T13:00:00.000Z,2023-03-17T14:22:00.000Z,1927.97,1935.52621,1896.72,-40.53665182216613
518,LOSS,SELL,precision,2023-03-17T14:00:00.000Z,2023-03-17T14:22:00.000Z,1927.97,1935.544,1896.72,-39.92860204483363
519,WIN,BUY,market,2023-03-17T15:00:00.000Z,2023-03-17T16:10:00.000Z,1935,1928.42893,1948.14214,68.33684090105969
520,WIN,BUY,market,2023-03-17T18:00:00.000Z,2023-03-17T21:42:00.000Z,1962.21,1952.83714,1980.95571,64.103693001729
521,WIN,BUY,market,2023-03-17T19:00:00.000Z,2023-03-17T21:15:00.000Z,1959.25,1949.42929,1978.89143,77.08663626318607
522,WIN,BUY,market,2023-03-17T20:00:00.000Z,2023-03-17T21:43:00.000Z,1961.73,1951.88893,1981.41214,74.37754857341979
523,WIN,BUY,market,2023-03-17T21:00:00.000Z,2023-03-20T10:06:00.000Z,1972.92,1961.8875,1994.985,79.58459710236478
524,LOSS,BUY,market,2023-03-17T22:00:00.000Z,2023-03-20T04:00:00.000Z,1983.65,1971.16036,2008.62929,-44.78201275178752
525,WIN,BUY,market,2023-03-17T23:00:00.000Z,2023-03-20T10:25:00.000Z,1976.23,1962.96786,2002.75429,79.20150817327746
526,LOSS,BUY,market,2023-03-20T01:00:00.000Z,2023-03-20T03:46:00.000Z,1987.68,1973.72679,2015.58643,-45.29830518310987
527,WIN,BUY,market,2023-03-20T02:00:00.000Z,2023-03-20T10:28:00.000Z,1977.26,1962.10893,2007.56214,83.40718515367352
528,WIN,BUY,market,2023-03-20T03:00:00.000Z,2023-03-20T10:28:00.000Z,1976.99,1961.89786,2007.17429,87.49818278033123
529,WIN,BUY,market,2023-03-20T04:00:00.000Z,2023-03-20T10:25:00.000Z,1972.11,1956.82929,2002.67143,92.53616097606974
530,LOSS,BUY,precision,2023-03-20T17:12:00.000Z,2023-03-21T16:07:00.000Z,1966.315,1960.24071,1994.49,-48.57045353901434
531,WIN,BUY,market,2023-03-20T06:00:00.000Z,2023-03-20T10:26:00.000Z,1974.77,1959.57071,2005.16857,92.3629654074808
532,LOSS,BUY,market,2023-03-20T10:00:00.000Z,2023-03-20T13:35:00.000Z,1988.6,1974.69179,2016.41643,-49.22734121704134
533,LOSS,BUY,market,2023-03-20T11:00:00.000Z,2023-03-20T12:45:00.000Z,2003.41,1987.98571,2034.25857,-48.48893109878572
534,LOSS,BUY,market,2023-03-20T12:00:00.000Z,2023-03-20T13:32:00.000Z,1996.33,1981.24321,2026.50357,-47.76159713230394
535,LOSS,BUY,market,2023-03-20T13:00:00.000Z,2023-03-20T17:11:00.000Z,1984.87,1969.975,2014.66,-47.045173175319384
536,LOSS,SELL,market,2023-03-21T17:00:00.000Z,2023-03-22T21:02:00.000Z,1952.8,1962.06143,1934.27714,-46.33949557768959
537,LOSS,SELL,market,2023-03-21T18:00:00.000Z,2023-03-22T21:03:00.000Z,1953.17,1962.69607,1934.11786,-45.64440314402425
538,LOSS,SELL,market,2023-03-21T21:00:00.000Z,2023-03-22T21:00:00.000Z,1941.46,1952.5825,1919.215,-44.95973709686389
539,LOSS,SELL,market,2023-03-21T22:00:00.000Z,2023-03-22T17:47:00.000Z,1936.63,1948.165,1913.56,-44.28534104041093
540,LOSS,SELL,market,2023-03-21T23:00:00.000Z,2023-03-22T18:14:00.000Z,1940.1,1951.82786,1916.64429,-43.621060924804766
541,LOSS,SELL,market,2023-03-22T01:00:00.000Z,2023-03-22T17:55:00.000Z,1940.48,1951.13857,1919.16286,-42.9667450109327
542,LOSS,SELL,market,2023-03-22T02:00:00.000Z,2023-03-22T17:55:00.000Z,1941.12,1951.20429,1920.95143,-42.3222438357687
543,LOSS,SELL,market,2023-03-22T03:00:00.000Z,2023-03-22T21:00:00.000Z,1943.11,1952.64786,1924.03429,-41.68741017823217
544,LOSS,SELL,market,2023-03-22T04:00:00.000Z,2023-03-22T21:00:00.000Z,1943.49,1952.80607,1924.85786,-41.06209902555869
545,LOSS,SELL,market,2023-03-22T05:00:00.000Z,2023-03-22T21:00:00.000Z,1943.91,1953.03,1925.67,-40.4461675401753
546,LOSS,SELL,market,2023-03-22T06:00:00.000Z,2023-03-22T17:47:00.000Z,1939.43,1948.69357,1920.90286,-39.83947502707267
547,WIN,BUY,precision,2023-03-22T16:00:00.000Z,2023-03-23T19:16:00.000Z,1942.8,1932.92936,1988.58,182.00374030846223
548,WIN,BUY,market,2023-03-22T18:00:00.000Z,2023-03-22T21:03:00.000Z,1950.67,1943.0425,1965.925,78.41952377170875
549,WIN,BUY,market,2023-03-22T19:00:00.000Z,2023-03-22T21:03:00.000Z,1947.27,1939.42821,1962.95357,80.3136527069696
550,WIN,BUY,market,2023-03-22T20:00:00.000Z,2023-03-22T21:03:00.000Z,1949.05,1941.29929,1964.55143,76.96642284445923
551,LOSS,BUY,market,2023-03-22T22:00:00.000Z,2023-03-22T22:04:00.000Z,1970.98,1959.72357,1993.49286,-45.50743299614058
552,WIN,BUY,market,2023-03-22T23:00:00.000Z,2023-03-23T20:56:00.000Z,1972.59,1959.39536,1998.97929,82.59984416814109
553,WIN,BUY,market,2023-03-23T02:00:00.000Z,2023-03-23T19:27:00.000Z,1965.43,1952.11857,1992.05286,79.48883426270845
554,WIN,BUY,market,2023-03-23T03:00:00.000Z,2023-03-23T20:34:00.000Z,1969.6,1956.385,1996.03,86.03948213670158
555,WIN,BUY,market,2023-03-23T04:00:00.000Z,2023-03-23T20:59:00.000Z,1972.85,1959.58571,1999.37857,92.41742014803911
556,WIN,BUY,market,2023-03-23T05:00:00.000Z,2023-03-23T20:34:00.000Z,1969.07,1955.62143,1995.96714,94.59993810356389
557,WIN,BUY,market,2023-03-23T06:00:00.000Z,2023-03-23T21:40:00.000Z,1975.28,1961.45107,2002.93786,101.05092053179497
558,LOSS,BUY,market,2023-03-23T07:00:00.000Z,2023-03-27T12:20:00.000Z,1976.81,1963.20393,2004.02214,-52.8677680914627
559,LOSS,BUY,market,2023-03-23T08:00:00.000Z,2023-03-27T12:20:00.000Z,1977.71,1964.51,2004.11,-52.07475157009076
560,WIN,BUY,market,2023-03-23T09:00:00.000Z,2023-03-23T21:39:00.000Z,1977.08,1964.34929,2002.54143,94.45860372931611
561,LOSS,BUY,market,2023-03-23T10:00:00.000Z,2023-03-27T12:20:00.000Z,1978.17,1965.26786,2003.97429,-52.71050935247914
562,LOSS,BUY,market,2023-03-23T11:00:00.000Z,2023-03-27T12:20:00.000Z,1976.82,1963.425,2003.61,-51.91985171219195
563,WIN,BUY,market,2023-03-23T12:00:00.000Z,2023-03-23T21:40:00.000Z,1976.48,1963.22214,2002.99571,92.42771993742164
564,LOSS,BUY,precision,2023-03-23T15:00:00.000Z,2023-03-23T15:37:00.000Z,1978.81,1972.6555,1988.58,-52.5274697355704
565,LOSS,SELL,market,2023-03-23T17:00:00.000Z,2023-03-23T19:33:00.000Z,1984,1993.6075,1964.785,-51.739557689536845
566,LOSS,BUY,market,2023-03-23T19:00:00.000Z,2023-03-27T01:06:00.000Z,1984.06,1974.04214,2004.09571,-50.96346432419379
567,LOSS,BUY,market,2023-03-24T01:00:00.000Z,2023-03-24T20:28:00.000Z,1993.28,1980.79786,2018.24429,-50.19901235933088
568,LOSS,BUY,market,2023-03-24T02:00:00.000Z,2023-03-24T20:28:00.000Z,1991.95,1980.02286,2015.80429,-49.44602717394092
569,LOSS,BUY,market,2023-03-24T03:00:00.000Z,2023-03-24T20:32:00.000Z,1991.26,1979.55143,2014.67714,-48.70433676633181
570,LOSS,BUY,market,2023-03-24T16:00:00.000Z,2023-03-24T16:58:00.000Z,1998.9,1990.46143,2015.77714,-47.97377171483683
571,LOSS,BUY,precision,2023-03-24T20:00:00.000Z,2023-03-24T20:32:00.000Z,1992.85,1979.00429,1993.14,-47.25416513911427
572,WIN,SELL,market,2023-03-27T05:00:00.000Z,2023-03-27T13:38:00.000Z,1974.41,1985.61607,1951.99786,88.39445369616952
573,WIN,SELL,market,2023-03-27T06:00:00.000Z,2023-03-27T13:04:00.000Z,1976.86,1987.87321,1954.83357,89.03003411380274
574,WIN,SELL,market,2023-03-27T07:00:00.000Z,2023-03-27T13:04:00.000Z,1974.63,1984.85893,1954.17214,95.16715790219207
575,WIN,SELL,market,2023-03-27T08:00:00.000Z,2023-03-27T13:00:00.000Z,1973.66,1982.70286,1955.57429,93.460428505647
576,WIN,SELL,market,2023-03-27T09:00:00.000Z,2023-03-27T13:05:00.000Z,1970.09,1978.29714,1953.67571,83.43865302272806
577,WIN,SELL,market,2023-03-27T10:00:00.000Z,2023-03-27T13:04:00.000Z,1969.64,1977.48071,1953.95857,99.74432625111132
578,WIN,SELL,market,2023-03-27T11:00:00.000Z,2023-03-27T13:04:00.000Z,1970.87,1978.70643,1955.19714,96.80097377875919
579,WIN,SELL,market,2023-03-27T12:00:00.000Z,2023-03-27T13:04:00.000Z,1968.32,1975.445,1954.07,95.05953982941017
580,LOSS,SELL,market,2023-03-27T16:00:00.000Z,2023-03-27T17:27:00.000Z,1945.68,1954.83,1927.38,-57.66178616852486
581,LOSS,SELL,market,2023-03-27T17:00:00.000Z,2023-03-27T18:12:00.000Z,1948.91,1958.39429,1929.94143,-56.796859375996995
582,LOSS,SELL,market,2023-03-27T18:00:00.000Z,2023-03-28T15:21:00.000Z,1954.24,1964.50536,1933.70929,-55.94490648535704
583,LOSS,SELL,market,2023-03-27T19:00:00.000Z,2023-03-28T15:39:00.000Z,1956.81,1966.96286,1936.50429,-55.10573288807668
584,LOSS,SELL,market,2023-03-27T20:00:00.000Z,2023-03-28T15:38:00.000Z,1955.85,1966.12821,1935.29357,-54.279146894755534
585,LOSS,SELL,market,2023-03-27T21:00:00.000Z,2023-03-28T04:29:00.000Z,1952.71,1963.3075,1931.515,-53.4649596913342
586,LOSS,SELL,market,2023-03-27T22:00:00.000Z,2023-03-28T15:39:00.000Z,1955.99,1966.78357,1934.40286,-52.662985295964184
587,LOSS,BUY,market,2023-03-29T02:00:00.000Z,2023-03-29T06:52:00.000Z,1973.1,1965.71036,1987.87929,-51.873040516524725
588,LOSS,BUY,market,2023-03-29T03:00:00.000Z,2023-03-29T08:34:00.000Z,1971.88,1964.88893,1985.86214,-51.09494490877685
589,LOSS,BUY,precision,2023-03-29T04:00:00.000Z,2023-03-29T04:19:00.000Z,1970.21,1968.39329,1976.58,-50.3285207351452
590,LOSS,BUY,market,2023-03-29T05:00:00.000Z,2023-03-29T09:15:00.000Z,1969.09,1962.16,1982.95,-49.573592924118024
591,LOSS,BUY,market,2023-03-29T06:00:00.000Z,2023-03-29T09:17:00.000Z,1968.34,1961.41536,1982.18929,-48.82998903025625
592,LOSS,BUY,market,2023-03-29T07:00:00.000Z,2023-03-29T09:31:00.000Z,1966.44,1960.26857,1978.78286,-48.0975391948024
593,LOSS,BUY,market,2023-03-29T08:00:00.000Z,2023-03-29T09:31:00.000Z,1966.22,1960.28429,1978.09143,-47.37607610688037
594,LOSS,SELL,market,2023-03-29T09:00:00.000Z,2023-03-29T13:21:00.000Z,1963.04,1968.28679,1952.54643,-46.665434965277164
595,LOSS,SELL,market,2023-03-29T10:00:00.000Z,2023-03-29T12:15:00.000Z,1962.08,1967.28714,1951.66571,-45.96545344079801
596,LOSS,SELL,market,2023-03-29T11:00:00.000Z,2023-03-29T12:15:00.000Z,1961.67,1967.1375,1950.735,-45.27597163918603
597,LOSS,SELL,precision,2023-03-29T12:00:00.000Z,2023-03-29T12:13:00.000Z,1964.71,1966.54514,1956.73,-44.596832064598246
598,LOSS,SELL,market,2023-03-29T16:00:00.000Z,2023-03-29T17:44:00.000Z,1964.82,1970.835,1952.79,-43.92787958362927
599,LOSS,SELL,market,2023-03-29T17:00:00.000Z,2023-03-30T15:26:00.000Z,1965.62,1972.14071,1952.57857,-43.268961389874825
600,LOSS,BUY,precision,2023-03-29T19:00:00.000Z,2023-03-30T04:09:00.000Z,1964.72,1957.14893,1993.14,-42.61992696902671
601,LOSS,BUY,precision,2023-03-29T23:00:00.000Z,2023-03-30T04:09:00.000Z,1964.72,1957.06043,1993.14,-41.980628064491306
602,LOSS,SELL,precision,2023-03-30T01:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1973.24657,1948.94429,-41.35091864352393
603,LOSS,SELL,precision,2023-03-30T02:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1973.15871,1949.67286,-40.730654863871074
604,LOSS,BUY,precision,2023-03-30T03:00:00.000Z,2023-03-30T04:09:00.000Z,1964.72,1957.22993,1993.14,-40.11969504091301
605,LOSS,BUY,precision,2023-03-30T04:00:00.000Z,2023-03-30T04:09:00.000Z,1964.72,1957.25221,1993.14,-39.517899615299314
606,LOSS,SELL,market,2023-03-30T05:00:00.000Z,2023-03-30T09:03:00.000Z,1959.02,1966.36357,1944.33286,-38.92513112106982
607,LOSS,SELL,market,2023-03-30T06:00:00.000Z,2023-03-30T08:57:00.000Z,1958.39,1965.42179,1944.32643,-38.341254154253775
608,LOSS,SELL,market,2023-03-30T07:00:00.000Z,2023-03-30T09:03:00.000Z,1959.53,1966.24786,1946.09429,-37.766135341939965
609,LOSS,SELL,market,2023-03-30T08:00:00.000Z,2023-03-30T09:07:00.000Z,1960.79,1967.01286,1948.34429,-37.19964331181087
610,LOSS,SELL,precision,2023-03-30T09:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.86514,1962,-36.641648662133704
611,LOSS,SELL,precision,2023-03-30T10:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.7985,1962,-36.0920239322017
612,LOSS,SELL,precision,2023-03-30T11:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.82979,1962,-35.55064357321867
613,LOSS,SELL,precision,2023-03-30T12:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.78629,1962,-35.01738391962039
614,LOSS,SELL,precision,2023-03-30T13:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.76657,1962,-34.49212316082608
615,LOSS,SELL,precision,2023-03-30T14:00:00.000Z,2023-03-30T15:26:00.000Z,1963.26,1972.72736,1962,-33.974741313413695
616,WIN,BUY,market,2023-03-30T15:00:00.000Z,2023-03-30T19:11:00.000Z,1968.65,1963.355,1979.24,62.57705402076173
617,LOSS,BUY,market,2023-03-30T16:00:00.000Z,2023-03-30T17:08:00.000Z,1970.25,1964.35607,1982.03786,-34.40377600402392
618,WIN,BUY,market,2023-03-30T17:00:00.000Z,2023-03-30T19:21:00.000Z,1966.65,1960.29536,1979.35929,64.22441885684172
619,WIN,BUY,market,2023-03-30T18:00:00.000Z,2023-03-31T15:32:00.000Z,1972.07,1965.10893,1985.99214,62.43480264061363
620,LOSS,BUY,market,2023-03-30T19:00:00.000Z,2023-03-31T20:29:00.000Z,1974.69,1968.00429,1988.06143,-35.78760768642539
621,LOSS,BUY,market,2023-03-31T01:00:00.000Z,2023-03-31T11:42:00.000Z,1980.29,1973.26786,1994.33429,-35.25079357112901
622,LOSS,BUY,market,2023-03-31T02:00:00.000Z,2023-03-31T20:19:00.000Z,1979.05,1972.45643,1992.23714,-34.72203166756207
623,LOSS,BUY,market,2023-03-31T03:00:00.000Z,2023-03-31T20:19:00.000Z,1978.45,1972.01929,1991.31143,-34.20120119254864
624,LOSS,BUY,market,2023-03-31T04:00:00.000Z,2023-03-31T11:42:00.000Z,1979.62,1973.13357,1992.59286,-33.688183174660416
625,LOSS,BUY,market,2023-03-31T05:00:00.000Z,2023-03-31T10:36:00.000Z,1982.38,1975.83357,1995.47286,-33.18286042704051
626,LOSS,BUY,market,2023-03-31T06:00:00.000Z,2023-03-31T10:37:00.000Z,1981.61,1975.10643,1994.61714,-32.6851175206349
627,LOSS,BUY,market,2023-03-31T10:00:00.000Z,2023-03-31T10:22:00.000Z,1984.14,1979.15464,1994.11071,-32.194840757825375
628,WIN,SELL,market,2023-03-31T22:00:00.000Z,2023-04-03T06:00:00.000Z,1971.21,1980.62464,1952.38071,51.031636955077815
629,WIN,SELL,market,2023-03-31T23:00:00.000Z,2023-04-03T06:13:00.000Z,1970.87,1980.32643,1951.95714,52.46858233177747
630,LOSS,SELL,market,2023-04-03T02:00:00.000Z,2023-04-03T13:52:00.000Z,1962.52,1971.68714,1944.18571,-33.26442143576082
631,LOSS,SELL,market,2023-04-03T03:00:00.000Z,2023-04-03T11:52:00.000Z,1957.08,1966.26321,1938.71357,-32.765455114224416
632,LOSS,SELL,market,2023-04-03T04:00:00.000Z,2023-04-03T13:52:00.000Z,1962.32,1971.72393,1943.51214,-32.27397328751105
633,LOSS,SELL,market,2023-04-03T05:00:00.000Z,2023-04-03T13:13:00.000Z,1960.3,1969.93,1941.04,-31.789863688198384
634,LOSS,SELL,market,2023-04-03T08:00:00.000Z,2023-04-03T10:56:00.000Z,1952.55,1961.2125,1935.225,-31.31301573287541
635,LOSS,SELL,precision,2023-04-03T09:38:00.000Z,2023-04-03T10:16:00.000Z,1956.11,1959.53929,1939.87,-30.843320496882274
636,LOSS,SELL,precision,2023-04-03T10:05:00.000Z,2023-04-03T10:16:00.000Z,1956.11,1959.54229,1939.87,-30.38067068942904
637,WIN,BUY,market,2023-04-03T11:00:00.000Z,2023-04-03T15:04:00.000Z,1961.77,1952.97464,1979.36071,57.27224698124756
638,WIN,BUY,market,2023-04-03T14:00:00.000Z,2023-04-03T17:34:00.000Z,1972.48,1963.96214,1989.51571,58.224180707890326
639,WIN,BUY,market,2023-04-03T17:00:00.000Z,2023-04-04T17:00:00.000Z,1976,1967.28607,1993.42786,25.166629249341213
640,LOSS,BUY,market,2023-04-03T19:00:00.000Z,2023-04-04T04:56:00.000Z,1987.9,1978.45321,2006.79357,-32.03490648316479
641,LOSS,BUY,market,2023-04-03T20:00:00.000Z,2023-04-04T04:59:00.000Z,1986.95,1977.95536,2004.93929,-31.554382885917317
642,WIN,BUY,market,2023-04-03T21:00:00.000Z,2023-04-04T17:04:00.000Z,1984.98,1975.87714,2003.18571,60.45266654246601
643,LOSS,BUY,precision,2023-04-03T22:00:00.000Z,2023-04-04T04:49:00.000Z,1982.31,1979.50443,1993.37,-31.98785714076555
644,WIN,BUY,market,2023-04-03T23:00:00.000Z,2023-04-04T17:05:00.000Z,1985.1,1975.78286,2003.73429,56.061066294502226
645,WIN,BUY,market,2023-04-04T01:00:00.000Z,2023-04-04T17:04:00.000Z,1984.15,1975.27536,2001.89929,65.80393998560864
646,LOSS,BUY,precision,2023-04-04T03:50:00.000Z,2023-04-04T04:49:00.000Z,1982.31,1979.644,1993.37,-33.33601437785573
647,LOSS,BUY,market,2023-04-04T03:00:00.000Z,2023-04-04T09:33:00.000Z,1984.87,1977.07321,2000.46357,-32.83597416218789
648,LOSS,BUY,precision,2023-04-04T04:02:00.000Z,2023-04-04T04:49:00.000Z,1982.31,1979.70314,1993.37,-32.343434549755074
649,WIN,BUY,market,2023-04-04T05:00:00.000Z,2023-04-04T17:00:00.000Z,1978.26,1970.63786,1993.50429,55.258794518040496
650,LOSS,BUY,market,2023-04-04T19:00:00.000Z,2023-04-05T17:33:00.000Z,2020.27,2010.53393,2039.74214,-32.68716494927935
651,LOSS,BUY,market,2023-04-04T20:00:00.000Z,2023-04-05T17:33:00.000Z,2020.74,2010.795,2040.63,-32.19685747504016
652,LOSS,BUY,market,2023-04-04T21:00:00.000Z,2023-04-06T05:46:00.000Z,2018.3,2008.33143,2038.23714,-31.713904612914554
653,LOSS,BUY,market,2023-04-04T22:00:00.000Z,2023-04-05T17:33:00.000Z,2021.25,2011.18929,2041.37143,-31.238196043720833
654,LOSS,BUY,market,2023-04-04T23:00:00.000Z,2023-04-05T17:33:00.000Z,2021.78,2011.78893,2041.76214,-30.76962310306502
655,LOSS,BUY,market,2023-04-05T01:00:00.000Z,2023-04-05T17:33:00.000Z,2020.32,2010.70071,2039.55857,-30.308078756519045
656,LOSS,BUY,market,2023-04-05T02:00:00.000Z,2023-04-05T17:33:00.000Z,2020.57,2011.29464,2039.12071,-29.85345757517126
657,LOSS,BUY,market,2023-04-05T03:00:00.000Z,2023-04-05T17:33:00.000Z,2021.8,2012.62857,2040.14286,-29.40565571154369
658,LOSS,SELL,precision,2023-04-05T09:00:00.000Z,2023-04-05T09:24:00.000Z,2020.15,2026.25236,1953.79,-28.964570875870535
659,LOSS,BUY,market,2023-04-05T11:00:00.000Z,2023-04-05T16:48:00.000Z,2025.39,2021.01107,2034.14786,-28.530102312732478
660,LOSS,BUY,market,2023-04-05T12:00:00.000Z,2023-04-05T17:11:00.000Z,2023.97,2019.39607,2033.11786,-28.10215077804149
661,LOSS,BUY,market,2023-04-05T13:00:00.000Z,2023-04-05T17:11:00.000Z,2024.52,2019.97607,2033.60786,-27.68061851637087
662,WIN,BUY,precision,2023-04-05T14:00:00.000Z,2023-04-05T14:24:00.000Z,2022.47,2018.42421,2022.88,2.76307415556375
663,LOSS,SELL,precision,2023-04-05T15:00:00.000Z,2023-04-05T15:20:00.000Z,2022.88,2029.27,1953.79,-27.306855350958763
664,LOSS,BUY,market,2023-04-05T16:00:00.000Z,2023-04-05T16:28:00.000Z,2031.5,2025.84607,2042.80786,-26.89725252069438
665,WIN,SELL,market,2023-04-05T18:00:00.000Z,2023-04-06T16:56:00.000Z,2018.75,2027.23571,2001.77857,48.64858677953835
666,LOSS,BUY,precision,2023-04-06T04:00:00.000Z,2023-04-06T05:46:00.000Z,2031.44,2008.3115,2033.465,-27.22352253457704
667,LOSS,SELL,market,2023-04-06T17:00:00.000Z,2023-04-06T17:42:00.000Z,2003.58,2011.23107,1988.27786,-26.815169696558385
668,WIN,SELL,market,2023-04-06T18:00:00.000Z,2023-04-10T01:01:00.000Z,2011.82,2020.24571,1994.96857,50.89901442982026
669,WIN,SELL,market,2023-04-06T19:00:00.000Z,2023-04-10T01:01:00.000Z,2011.14,2019.49071,1994.43857,48.97274457872786
670,LOSS,BUY,precision,2023-04-06T20:00:00.000Z,2023-04-10T01:00:00.000Z,2014.14,1999.14107,2028.14929,-27.911018536238227
671,LOSS,BUY,precision,2023-04-06T21:00:00.000Z,2023-04-10T01:00:00.000Z,2014.14,1999.10421,2026.79786,-27.492353258194655
672,LOSS,BUY,precision,2023-04-06T22:00:00.000Z,2023-04-10T01:00:00.000Z,2014.14,1999.10486,2026.07143,-27.079967959321735
673,LOSS,BUY,precision,2023-04-10T01:00:00.000Z,2023-04-10T01:00:00.000Z,2014.14,1999.17879,2010.68,-26.67376843993191
674,WIN,SELL,market,2023-04-10T03:00:00.000Z,2023-04-10T16:00:00.000Z,2005.43,2013.96607,1988.35786,50.566912881708404
675,LOSS,SELL,precision,2023-04-10T09:00:00.000Z,2023-04-10T10:02:00.000Z,1994.185,1996.50057,1984.77,-27.032165606558554
676,LOSS,BUY,precision,2023-04-10T10:00:00.000Z,2023-04-10T16:07:00.000Z,1997.17,1987.35721,2010.68,-26.62668312246018
677,WIN,SELL,market,2023-04-10T11:00:00.000Z,2023-04-10T17:37:00.000Z,1997.41,2004.59929,1983.03143,46.86293150345126
678,WIN,SELL,market,2023-04-10T12:00:00.000Z,2023-04-10T17:37:00.000Z,1997.34,2004.48857,1983.04286,48.38209803380056
679,LOSS,BUY,precision,2023-04-10T16:00:00.000Z,2023-04-10T16:07:00.000Z,1997.17,1987.37479,2010.68,-27.655958318682053
680,LOSS,SELL,market,2023-04-10T19:00:00.000Z,2023-04-11T05:11:00.000Z,1988.61,1996.60929,1972.61143,-27.24111894390182
681,LOSS,SELL,market,2023-04-10T20:00:00.000Z,2023-04-11T05:34:00.000Z,1989.68,1997.18857,1974.66286,-26.832502159743296
682,LOSS,SELL,market,2023-04-10T21:00:00.000Z,2023-04-11T05:11:00.000Z,1988.95,1996.52179,1973.80643,-26.430014627347145
683,LOSS,SELL,market,2023-04-10T22:00:00.000Z,2023-04-11T05:37:00.000Z,1990.41,1997.89071,1975.44857,-26.03356440793694
684,WIN,BUY,market,2023-04-11T08:00:00.000Z,2023-04-12T04:36:00.000Z,1999.72,1994.50964,2010.14071,47.23007474308618
685,LOSS,BUY,market,2023-04-11T11:00:00.000Z,2023-04-11T16:06:00.000Z,2002.06,1997.35321,2011.47357,-26.351512062964176
686,LOSS,BUY,market,2023-04-11T14:00:00.000Z,2023-04-11T14:42:00.000Z,2004.41,1999.33036,2014.56929,-25.956239382019714
687,WIN,BUY,market,2023-04-11T15:00:00.000Z,2023-04-12T04:39:00.000Z,2000.46,1994.9325,2011.515,40.087467268570954
688,WIN,BUY,market,2023-04-11T17:00:00.000Z,2023-04-12T04:59:00.000Z,2001.32,1994.89143,2014.17714,38.46237972808529
689,WIN,BUY,market,2023-04-11T18:00:00.000Z,2023-04-12T05:04:00.000Z,2002.4,1995.76679,2015.66643,49.142891700693724
690,WIN,BUY,market,2023-04-11T19:00:00.000Z,2023-04-12T05:38:00.000Z,2004.1,1997.47214,2017.35571,51.622671071015866
691,WIN,BUY,market,2023-04-11T20:00:00.000Z,2023-04-12T05:39:00.000Z,2006.17,2000.00179,2018.50643,51.961517169013135
692,LOSS,SELL,precision,2023-04-11T21:00:00.000Z,2023-04-12T04:24:00.000Z,2001.24,2008.7025,1991.95,-29.036049695350105
693,LOSS,SELL,precision,2023-04-11T22:00:00.000Z,2023-04-12T04:24:00.000Z,2001.24,2008.68536,1991.95,-28.600508949919853
694,LOSS,SELL,precision,2023-04-11T23:00:00.000Z,2023-04-12T04:24:00.000Z,2001.24,2008.69264,1991.95,-28.171501315671055
695,WIN,BUY,market,2023-04-12T01:00:00.000Z,2023-04-12T05:35:00.000Z,2003.52,1997.19857,2016.16286,55.89481084282318
696,LOSS,BUY,market,2023-04-12T10:00:00.000Z,2023-04-12T11:26:00.000Z,2015.62,2009.95321,2026.95357,-28.587350958578337
697,LOSS,BUY,precision,2023-04-12T11:52:00.000Z,2023-04-12T16:45:00.000Z,2009.65,2004.72171,2038.63,-28.15854069419966
698,LOSS,BUY,precision,2023-04-12T12:00:00.000Z,2023-04-12T16:45:00.000Z,2009.65,2004.732,2038.63,-27.736162583786665
699,LOSS,BUY,market,2023-04-12T16:00:00.000Z,2023-04-12T16:32:00.000Z,2022.2,2013.78714,2039.02571,-27.320120145029865
700,WIN,BUY,market,2023-04-12T19:00:00.000Z,2023-04-13T11:19:00.000Z,2005.76,1994.99964,2027.28071,49.82698242743512
701,WIN,BUY,precision,2023-04-13T02:00:00.000Z,2023-04-13T15:42:00.000Z,2023.77,1999.25264,2036.03357,13.834377886656421
702,WIN,BUY,precision,2023-04-13T03:00:00.000Z,2023-04-13T15:46:00.000Z,2023.77,1999.28071,2038.74286,17.03692996546166
703,WIN,BUY,precision,2023-04-13T04:00:00.000Z,2023-04-13T15:45:00.000Z,2023.77,1999.27729,2038.45714,16.862732594821786
704,WIN,BUY,precision,2023-04-13T05:00:00.000Z,2023-04-13T15:45:00.000Z,2023.77,1999.29486,2038.29143,16.83451810937368
705,WIN,BUY,precision,2023-04-13T06:00:00.000Z,2023-04-13T15:45:00.000Z,2023.77,1999.29357,2038.31429,17.01018092967048
706,WIN,BUY,precision,2023-04-13T07:00:00.000Z,2023-04-13T15:30:00.000Z,2023.77,1999.71764,2033.67357,11.89193109995416
707,LOSS,SELL,precision,2023-04-13T08:00:00.000Z,2023-04-13T15:02:00.000Z,2006.24,2029.4165,1991.95,-29.05978313805502
